question_id	pass_fail	pass_at_1
abc399_b	PASS	1.000000
abc399_c	PASS	1.000000
abc399_d	FAIL	0.000000
abc399_e	FAIL	0.000000
abc399_f	PASS	1.000000
abc400_a	PASS	1.000000
abc400_b	PASS	1.000000
abc400_c	FAIL	0.000000
abc400_d	FAIL	0.000000
abc400_e	FAIL	0.000000
abc400_g	FAIL	0.000000
arc181_a	FAIL	0.000000
arc181_b	FAIL	0.000000
arc181_c	FAIL	0.000000
arc181_d	FAIL	0.000000
arc182_a	FAIL	0.000000
arc182_c	FAIL	0.000000
arc182_d	FAIL	0.000000
arc182_e	FAIL	0.000000
arc183_a	FAIL	0.000000
arc183_b	FAIL	0.000000
arc183_c	FAIL	0.000000
arc183_d	FAIL	0.000000
arc184_c	FAIL	0.000000
arc184_d	FAIL	0.000000
arc184_e	FAIL	0.000000
arc185_b	FAIL	0.000000
arc185_c	FAIL	0.000000
arc185_d	FAIL	0.000000
arc185_e	FAIL	0.000000
arc186_a	FAIL	0.000000
arc186_b	FAIL	0.000000
arc186_c	FAIL	0.000000
arc186_d	FAIL	0.000000
arc186_e	FAIL	0.000000
arc187_b	FAIL	0.000000
arc188_a	FAIL	0.000000
arc188_b	FAIL	0.000000
arc188_c	FAIL	0.000000
arc188_d	FAIL	0.000000
arc189_a	FAIL	0.000000
arc189_b	FAIL	0.000000
arc189_c	FAIL	0.000000
arc189_d	FAIL	0.000000
arc190_a	FAIL	0.000000
arc190_c	FAIL	0.000000
arc190_d	FAIL	0.000000
arc191_a	FAIL	0.000000
arc191_c	FAIL	0.000000
arc191_d	FAIL	0.000000
arc192_a	FAIL	0.000000
arc192_b	FAIL	0.000000
arc192_d	FAIL	0.000000
arc192_e	FAIL	0.000000
arc193_a	FAIL	0.000000
arc193_b	FAIL	0.000000
arc193_d	FAIL	0.000000
arc194_a	FAIL	0.000000
arc194_b	FAIL	0.000000
arc194_c	FAIL	0.000000
arc194_d	FAIL	0.000000
arc194_e	FAIL	0.000000
arc195_a	FAIL	0.000000
arc195_b	FAIL	0.000000
arc195_c	FAIL	0.000000
arc195_d	FAIL	0.000000
arc195_e	FAIL	0.000000
arc196_a	FAIL	0.000000
arc196_b	FAIL	0.000000
arc196_c	FAIL	0.000000
arc196_d	FAIL	0.000000
